Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,TempRange,HumidityRange,CloudRange,PressureRange,WindSpeedRange,AvgMinTemp,AvgMaxTemp,AvgRainfall,AvgEvaporation,AvgSunshine,AvgTempRange,AvgHumidityRange,AvgPressureRange,AvgWindSpeedRange,AvgHumidity9am,AvgHumidity3pm,Month,SumRainfallAmount
Adelaide,17.0,24.9,0.0,5.0,10.7,WSW,33.0,15.0,15.0,62.0,43.0,1011.4,1009.3,4.45,4.51,19.7,23.2,0,1,7.899999999999999,-19.0,0.05999999999999961,-2.1000000000000227,0.0,20.250000000000004,31.9,9.3,9.635,7.779999999999999,11.65,-9.8,-1.490000000000009,2.1,50.3,40.5,February,93.0
Adelaide,14.7,21.2,3.4,5.0,10.3,SSW,57.0,17.0,31.0,70.0,48.0,1007.7,1008.3,4.45,4.51,17.0,20.2,1,1,6.5,-22.0,0.05999999999999961,0.599999999999909,14.0,19.67,30.119999999999997,9.3,9.588,8.02,10.45,-11.4,-1.5000000000000113,1.5,55.2,43.8,February,93.0
Adelaide,10.7,21.1,1.6,5.6,10.1,W,46.0,11.0,22.0,56.0,40.0,1017.4,1018.7,4.45,4.51,16.6,19.2,1,0,10.400000000000002,-16.0,0.05999999999999961,1.3000000000000682,11.0,19.11,29.4,9.64,9.541,7.779999999999999,10.290000000000001,-11.1,-1.520000000000016,2.9,55.9,44.8,February,96.4
Adelaide,13.2,21.5,0.2,4.2,3.3,SSE,35.0,15.0,20.0,48.0,35.0,1025.1,1024.6,4.45,4.51,16.5,19.7,0,0,8.3,-13.0,0.05999999999999961,-0.5,5.0,18.72,28.130000000000003,9.8,7.381,7.5,9.41,-10.7,-1.0000000000000113,4.0,57.4,46.7,February,98.0
Adelaide,13.5,23.0,0.0,5.47,9.6,SSE,39.0,9.0,19.0,63.0,41.0,1026.6,1023.9,4.45,4.51,15.7,22.4,0,0,9.5,-22.0,0.05999999999999961,-2.699999999999932,10.0,18.09,26.03,9.82,6.981,6.609999999999999,7.94,-10.8,-0.8000000000000114,4.0,60.1,49.3,February,98.2
Adelaide,13.6,26.7,0.0,5.47,12.4,ENE,33.0,0.0,17.0,63.0,44.0,1022.3,1019.2,4.45,4.51,18.1,25.6,0,0,13.1,-19.0,0.05999999999999961,-3.099999999999909,17.0,16.54,24.16,9.82,6.208,7.109999999999999,7.62,-13.4,-0.8900000000000091,5.2,65.8,52.4,February,98.2
Adelaide,13.1,30.1,0.0,13.8,12.4,W,28.0,2.0,17.0,54.0,26.0,1018.4,1015.3,4.45,4.51,19.6,29.7,0,0,17.0,-28.0,0.05999999999999961,-3.1000000000000227,15.0,15.430000000000001,24.17,9.74,5.795,8.35,8.739999999999998,-19.4,-1.2600000000000022,7.5,66.7,47.3,February,97.4
Adelaide,15.2,24.0,0.0,5.4,12.1,W,37.0,9.0,20.0,70.0,54.0,1012.8,1012.0,4.45,4.51,19.8,21.9,0,0,8.8,-16.0,0.05999999999999961,-0.7999999999999545,11.0,14.679999999999998,24.73,2.2199999999999998,6.628,9.59,10.05,-21.5,-1.1299999999999955,9.4,62.8,41.3,February,22.2
Adelaide,15.4,23.8,0.0,5.4,7.6,SSE,41.0,7.0,15.0,71.0,42.0,1015.5,1016.0,4.45,4.51,18.4,21.7,0,0,8.4,-29.0,0.05999999999999961,0.5,8.0,14.069999999999999,24.44,0.52,6.6209999999999996,10.4,10.370000000000001,-21.3,-1.3999999999999886,9.7,61.7,40.4,February,5.2
Adelaide,13.5,24.2,0.0,4.8,12.2,SSE,50.0,9.0,11.0,50.0,35.0,1023.1,1020.7,4.45,4.51,17.0,23.0,0,0,10.7,-15.0,0.05999999999999961,-2.3999999999999773,2.0,13.91,24.310000000000002,0.52,6.614,10.12,10.4,-21.9,-1.2599999999999796,9.6,62.3,40.4,February,5.2
Adelaide,14.6,25.5,0.0,5.8,12.2,SE,48.0,9.0,13.0,48.0,29.0,1022.5,1020.8,4.45,4.51,18.2,25.1,0,0,10.9,-19.0,0.05999999999999961,-1.7000000000000455,4.0,13.99,24.05,0.52,6.014,10.07,10.06,-19.9,-1.229999999999984,9.3,60.7,40.8,February,5.2
Adelaide,12.6,26.7,0.0,5.47,12.0,SE,41.0,6.0,9.0,63.0,32.0,1022.0,1019.7,4.45,4.51,17.7,25.7,0,0,14.1,-31.0,0.05999999999999961,-2.2999999999999545,3.0,13.75,24.11,0.52,6.094,10.22,10.360000000000001,-19.9,-1.1899999999999864,9.7,59.3,39.4,March,5.2
Adelaide,15.4,30.4,0.0,5.47,12.0,SE,30.0,4.0,15.0,64.0,34.0,1021.3,1019.5,4.45,4.51,19.8,29.9,0,0,14.999999999999998,-30.0,0.05999999999999961,-1.7999999999999545,11.0,13.540000000000001,24.66,0.18,6.141,10.39,11.120000000000001,-20.8,-1.4799999999999727,8.6,58.6,37.8,March,1.8
Adelaide,16.1,32.1,0.0,17.2,11.8,W,26.0,4.0,17.0,52.0,23.0,1021.9,1019.2,4.45,4.51,22.5,31.4,0,0,16.0,-29.0,0.05999999999999961,-2.699999999999932,13.0,14.01,25.59,0.02,6.128,10.58,11.58,-22.2,-1.789999999999975,8.6,59.4,37.2,March,0.2
Adelaide,19.7,35.4,0.0,6.6,11.8,SW,33.0,0.0,15.0,41.0,17.0,1018.7,1016.2,4.45,4.51,24.9,35.0,0,0,15.7,-24.0,0.05999999999999961,-2.5,15.0,14.3,26.65,0.0,7.428,11.43,12.35,-23.8,-2.0099999999999683,9.4,59.8,36.0,March,0.0
Adelaide,16.7,24.8,0.0,6.6,11.7,S,37.0,15.0,24.0,61.0,48.0,1019.3,1018.9,4.45,4.51,20.8,23.7,0,0,8.100000000000001,-13.0,0.05999999999999961,-0.39999999999997726,9.0,14.920000000000002,27.889999999999997,0.0,7.5409999999999995,11.65,12.969999999999999,-24.0,-1.989999999999975,9.9,57.6,33.6,March,0.0
Adelaide,13.5,23.9,0.0,6.6,11.6,SSE,48.0,9.0,11.0,48.0,35.0,1021.3,1019.3,4.45,4.51,16.5,22.8,0,0,10.399999999999999,-13.0,0.05999999999999961,-2.0,2.0,15.23,27.7,0.0,7.653999999999999,11.58,12.47,-23.4,-1.7199999999999818,9.1,57.4,34.0,March,0.0
Adelaide,13.3,24.3,0.0,5.8,11.6,SSE,39.0,7.0,13.0,49.0,34.0,1024.3,1021.8,4.45,4.51,16.5,23.2,0,0,11.0,-15.0,0.05999999999999961,-2.5,6.0,15.27,27.080000000000002,0.0,6.934,11.5,11.809999999999999,-21.9,-1.6099999999999794,7.8,56.8,34.9,March,0.0
Adelaide,15.5,31.4,2.36,5.47,11.5,ESE,41.0,4.0,11.0,56.0,28.0,1020.3,1016.1,4.45,4.51,20.9,30.5,0,0,15.899999999999999,-28.0,0.05999999999999961,-4.199999999999932,7.0,15.080000000000002,27.110000000000003,0.0,6.973999999999999,11.45,12.03,-21.8,-1.779999999999984,7.3,54.7,32.9,March,0.0
Adelaide,19.4,36.4,2.36,5.47,11.0,WNW,35.0,7.0,24.0,34.0,15.0,1015.0,1012.9,4.45,4.51,27.2,35.3,0,0,17.0,-19.0,0.05999999999999961,-2.1000000000000227,17.0,15.09,27.869999999999997,0.236,6.981,11.84,12.78,-21.7,-2.2499999999999774,7.2,53.2,31.5,March,2.36
Adelaide,20.3,35.2,2.36,5.47,1.4,NNW,28.0,6.0,13.0,47.0,22.0,1017.3,1016.0,4.45,4.51,25.6,34.2,0,0,14.900000000000002,-25.0,0.05999999999999961,-1.2999999999999545,7.0,15.679999999999998,29.089999999999996,0.472,7.047999999999999,11.72,13.41,-22.1,-2.219999999999982,8.7,51.6,29.5,March,4.72
Adelaide,22.3,32.2,0.4,20.6,3.2,W,65.0,9.0,9.0,53.0,78.0,1017.0,1017.2,4.45,4.51,25.6,22.8,0,1,9.900000000000002,25.0,0.05999999999999961,0.20000000000004547,0.0,16.25,30.060000000000002,0.708,7.014999999999999,10.639999999999999,13.809999999999999,-22.7,-2.1799999999999726,9.0,51.5,28.8,March,7.08
Adelaide,15.1,24.1,2.2,2.8,10.7,W,39.0,13.0,19.0,59.0,42.0,1022.9,1021.3,4.45,4.51,18.6,23.4,1,0,9.000000000000002,-17.0,0.05999999999999961,-1.6000000000000227,6.0,17.220000000000002,30.610000000000003,0.748,8.528,9.76,13.39,-17.1,-1.9299999999999726,8.7,50.5,33.4,March,7.4799999999999995
Adelaide,12.2,25.6,0.0,5.0,9.8,WSW,26.0,0.0,13.0,59.0,41.0,1020.8,1017.1,4.45,4.51,17.8,23.8,0,0,13.400000000000002,-18.0,0.05999999999999961,-3.699999999999932,13.0,17.19,29.98,0.968,8.261,9.629999999999999,12.790000000000001,-15.8,-1.9099999999999795,8.2,50.0,34.2,March,9.68
Adelaide,12.1,28.1,0.0,3.6,4.1,NNW,24.0,6.0,15.0,66.0,30.0,1014.1,1010.9,4.45,4.51,16.2,26.4,0,0,16.0,-36.0,0.05999999999999961,-3.2000000000000455,9.0,16.8,29.330000000000002,0.968,7.0409999999999995,9.43,12.530000000000001,-14.7,-2.0099999999999794,8.2,50.7,36.0,March,9.68
Adelaide,16.2,23.6,0.4,5.47,4.1,W,61.0,20.0,30.0,78.0,59.0,1006.1,1006.7,4.45,4.51,20.2,19.5,0,1,7.400000000000002,-19.0,0.05999999999999961,0.6000000000000227,10.0,16.04,28.6,0.968,6.741,8.66,12.56,-15.9,-2.079999999999984,7.6,53.2,37.3,March,9.68
Adelaide,13.5,21.8,5.4,5.47,6.4,WNW,46.0,19.0,19.0,73.0,48.0,1011.2,1011.4,4.45,4.51,15.5,21.2,1,1,8.3,-25.0,0.05999999999999961,0.1999999999999318,0.0,15.99,28.48,1.008,6.628,7.9,12.49,-16.5,-1.979999999999984,7.7,54.9,38.4,March,10.08
Adelaide,15.5,24.0,7.4,9.0,3.9,WNW,46.0,11.0,20.0,85.0,75.0,1015.6,1016.3,4.45,4.51,18.6,21.9,1,1,8.5,-10.0,0.05999999999999961,0.6999999999999318,9.0,15.99,28.27,1.548,6.514999999999999,7.380000000000001,12.280000000000001,-17.7,-1.759999999999991,7.5,57.4,39.7,March,15.48
Adelaide,17.1,24.9,1.4,2.2,7.6,WSW,31.0,6.0,15.0,85.0,50.0,1021.8,1021.8,4.45,4.51,18.2,24.5,1,0,7.799999999999997,-35.0,0.05999999999999961,0.0,9.0,16.21,28.24,2.2880000000000003,6.834999999999999,6.609999999999999,12.030000000000001,-17.2,-1.4399999999999977,7.8,61.0,43.8,March,22.880000000000003
Adelaide,13.3,25.4,0.0,3.6,11.0,WSW,26.0,7.0,13.0,67.0,45.0,1026.9,1024.3,4.45,4.51,17.7,24.5,0,0,12.099999999999998,-22.0,0.05999999999999961,-2.6000000000001364,6.0,16.369999999999997,27.589999999999996,2.192,6.508,6.22,11.220000000000002,-17.9,-1.0200000000000045,8.0,63.9,46.0,March,21.92
Adelaide,14.2,32.6,0.0,4.0,10.9,W,30.0,7.0,19.0,52.0,24.0,1021.4,1017.8,4.45,4.51,19.8,31.9,0,0,18.400000000000002,-28.0,0.05999999999999961,-3.6000000000000227,12.0,15.760000000000002,26.490000000000002,1.9560000000000002,6.321,6.220000000000001,10.73,-18.2,-1.0700000000000158,6.9,67.2,49.0,March,19.560000000000002
Adelaide,17.9,21.6,0.0,4.8,8.5,SSE,48.0,24.0,24.0,71.0,44.0,1020.0,1021.7,4.45,4.51,18.0,20.4,0,0,3.700000000000003,-27.0,0.05999999999999961,1.7000000000000455,0.0,15.15,26.23,1.7200000000000002,6.1739999999999995,7.17,11.080000000000002,-18.5,-1.3000000000000227,7.4,67.7,49.2,March,17.200000000000003
Adelaide,11.2,22.6,2.36,5.47,10.7,SE,31.0,2.0,7.0,53.0,34.0,1023.8,1020.3,4.45,4.51,13.6,21.1,0,0,11.400000000000002,-19.0,0.05999999999999961,-3.5,5.0,14.709999999999999,25.17,1.6800000000000002,4.594,7.7,10.459999999999999,-23.7,-1.1500000000000228,7.4,69.5,45.8,March,16.8
Adelaide,13.3,20.4,2.36,5.47,2.8,SSW,37.0,9.0,17.0,61.0,51.0,1022.5,1022.3,4.45,4.51,14.8,18.0,0,1,7.099999999999998,-10.0,0.05999999999999961,-0.20000000000004547,8.0,14.319999999999999,25.02,1.6960000000000002,4.861,7.7,10.7,-23.9,-1.3400000000000205,7.3,68.9,45.0,March,16.96
Adelaide,10.5,22.2,1.2,12.8,6.1,SSE,37.0,6.0,15.0,91.0,39.0,1023.3,1021.0,4.45,4.51,13.4,21.6,1,0,11.7,-52.0,0.05999999999999961,-2.2999999999999545,9.0,14.430000000000001,24.5,1.932,4.9079999999999995,7.0,10.069999999999999,-23.1,-0.9900000000000319,6.8,69.1,46.0,March,19.32
Adelaide,13.2,20.2,0.0,2.8,2.3,SSE,31.0,9.0,15.0,64.0,51.0,1023.9,1021.3,4.45,4.51,15.3,19.0,0,0,7.0,-13.0,0.05999999999999961,-2.6000000000000227,6.0,14.270000000000001,23.910000000000004,2.052,5.828,7.2,9.639999999999999,-24.7,-0.9000000000000228,6.8,71.6,46.9,March,20.52
Adelaide,13.5,28.3,0.6,1.6,8.5,ENE,31.0,7.0,13.0,71.0,54.0,1021.1,1017.7,4.45,4.51,18.1,25.3,0,0,14.8,-17.0,0.05999999999999961,-3.3999999999999773,6.0,13.969999999999999,23.57,2.012,5.561,7.0200000000000005,9.6,-24.1,-1.2200000000000273,6.4,70.2,46.1,March,20.12
Adelaide,15.8,29.2,0.0,3.4,9.7,WSW,28.0,6.0,13.0,65.0,39.0,1017.3,1013.9,4.45,4.51,19.9,27.7,0,0,13.399999999999999,-26.0,0.05999999999999961,-3.3999999999999773,7.0,13.969999999999999,24.220000000000002,1.532,5.174,7.2299999999999995,10.25,-23.3,-1.5800000000000183,7.0,70.0,46.7,March,15.32
Adelaide,15.9,27.5,0.0,3.8,8.6,W,24.0,0.0,13.0,77.0,55.0,1017.2,1015.6,4.45,4.51,18.6,25.1,0,0,11.6,-22.0,0.05999999999999961,-1.6000000000000227,13.0,14.0,24.740000000000002,0.792,4.614,7.81,10.739999999999998,-24.9,-1.990000000000009,6.8,68.0,43.1,March,7.92
Adelaide,17.0,27.6,0.0,5.47,10.2,WSW,30.0,0.0,15.0,76.0,46.0,1017.2,1015.5,4.45,4.51,19.0,27.2,0,0,10.600000000000001,-30.0,0.05999999999999961,-1.7000000000000455,15.0,13.88,25.0,0.6519999999999999,4.773999999999999,7.909999999999999,11.12,-23.6,-2.1500000000000115,7.2,67.2,43.6,March,6.52
Adelaide,12.8,32.7,0.0,5.47,10.9,W,24.0,0.0,15.0,75.0,22.0,1018.6,1016.3,4.45,4.51,16.2,32.0,0,0,19.900000000000002,-53.0,0.05999999999999961,-2.300000000000068,15.0,14.25,25.22,0.6519999999999999,4.961,7.83,10.97,-24.4,-2.0600000000000023,8.1,68.1,43.7,March,6.52
Adelaide,16.2,32.5,0.0,12.4,1.0,NE,24.0,7.0,7.0,43.0,31.0,1017.3,1015.1,4.45,4.51,25.7,30.3,0,0,16.3,-12.0,0.05999999999999961,-2.199999999999932,0.0,14.110000000000003,25.23,0.6519999999999999,5.108,7.83,11.120000000000001,-26.9,-1.9300000000000068,8.4,70.4,43.5,March,6.52
Adelaide,19.9,36.8,0.0,2.8,8.4,WNW,43.0,13.0,22.0,27.0,17.0,1013.2,1008.6,4.45,4.51,27.5,36.1,0,0,16.9,-10.0,0.05999999999999961,-4.600000000000023,9.0,13.940000000000001,26.32,0.6519999999999999,5.868,7.08,12.379999999999999,-25.4,-2.3200000000000047,8.4,67.6,42.2,April,6.52
Adelaide,18.0,23.4,0.8,6.8,4.7,SW,37.0,17.0,19.0,69.0,52.0,1016.6,1015.7,4.45,4.51,18.1,22.0,0,0,5.399999999999999,-17.0,0.05999999999999961,-0.8999999999999773,2.0,14.809999999999999,27.74,0.41600000000000004,5.601,6.85,12.930000000000001,-24.5,-2.430000000000007,8.8,65.0,40.5,April,4.16
Adelaide,15.4,21.4,0.0,4.0,4.5,SSE,37.0,11.0,22.0,55.0,51.0,1022.3,1020.9,4.45,4.51,16.7,20.1,0,0,5.999999999999998,-4.0,0.05999999999999961,-1.3999999999999773,11.0,15.280000000000001,28.04,0.26,5.734,7.040000000000001,12.760000000000002,-25.2,-2.5,8.2,65.8,40.6,April,2.6
Adelaide,12.3,21.3,0.0,2.6,10.9,SW,33.0,11.0,15.0,64.0,34.0,1023.3,1021.1,4.45,4.51,15.0,20.8,0,0,9.0,-30.0,0.05999999999999961,-2.199999999999932,4.0,15.770000000000001,27.96,0.13999999999999999,4.854000000000001,6.880000000000001,12.190000000000001,-20.4,-2.4100000000000024,8.4,62.2,41.8,April,1.4
Adelaide,10.3,22.1,0.0,5.47,7.61,SE,35.0,9.0,7.0,66.0,37.0,1024.6,1022.1,4.45,4.51,13.3,20.5,0,0,11.8,-29.0,0.05999999999999961,-2.4999999999998863,-2.0,15.679999999999998,28.07,0.13999999999999999,4.834,7.739999999999999,12.39,-22.1,-2.369999999999993,8.2,62.2,40.1,April,1.4
Adelaide,10.1,25.0,0.0,5.47,10.1,NE,28.0,6.0,15.0,59.0,32.0,1023.7,1019.2,4.45,4.51,16.8,24.2,0,0,14.9,-27.0,0.05999999999999961,-4.5,9.0,15.36,27.45,0.08,5.220999999999999,7.650999999999999,12.09,-23.3,-2.2799999999999843,7.4,61.7,38.4,April,0.8
Adelaide,16.8,26.2,0.0,11.8,0.9,NE,35.0,19.0,9.0,31.0,36.0,1017.5,1014.7,4.45,4.51,22.6,24.8,0,0,9.399999999999999,5.0,0.05999999999999961,-2.7999999999999545,-10.0,14.790000000000001,27.03,0.08,5.428,7.691000000000001,12.24,-23.4,-2.3899999999999864,7.6,61.1,37.7,April,0.8
Adelaide,19.5,23.9,1.0,3.2,0.0,NNE,24.0,9.0,7.0,78.0,85.0,1016.4,1014.8,4.45,4.51,21.2,22.3,0,1,4.399999999999999,7.0,0.05999999999999961,-1.6000000000000227,-2.0,14.88,26.9,0.08,6.228,6.920999999999999,12.02,-20.7,-2.5099999999999794,5.3,56.5,35.8,April,0.8
Adelaide,18.5,22.1,15.0,0.2,0.0,ENE,22.0,2.0,13.0,91.0,72.0,1016.0,1012.8,4.45,4.51,19.3,21.7,1,1,3.6000000000000014,-19.0,0.05999999999999961,-3.2000000000000455,11.0,15.13,26.53,0.18,6.001,5.901000000000001,11.4,-17.0,-2.4999999999999774,3.6,56.7,39.7,April,1.8
Adelaide,18.5,23.4,3.4,1.4,2.7,SE,39.0,9.0,17.0,84.0,65.0,1011.3,1010.5,4.45,4.51,21.2,22.0,1,0,4.899999999999999,-19.0,0.05999999999999961,-0.7999999999999545,8.0,15.7,25.47,1.6800000000000002,5.474,4.811000000000001,9.77,-13.6,-2.589999999999975,3.2,58.3,44.7,April,16.8
Adelaide,15.4,19.0,0.2,3.0,1.7,S,41.0,15.0,17.0,72.0,65.0,1018.8,1017.6,4.45,4.51,16.7,18.0,0,0,3.5999999999999996,-7.0,0.05999999999999961,-1.1999999999999318,2.0,15.930000000000001,24.56,2.02,4.374,4.981,8.629999999999999,-14.3,-2.449999999999977,4.0,62.4,48.1,April,20.2
Adelaide,14.4,21.1,0.0,5.47,8.1,SSE,28.0,15.0,11.0,58.0,45.0,1022.0,1018.6,4.45,4.51,15.5,20.8,0,0,6.700000000000001,-13.0,0.05999999999999961,-3.3999999999999773,-4.0,15.479999999999999,22.78,2.04,4.394,4.311,7.3,-14.0,-2.1099999999999683,3.3,66.9,52.9,April,20.400000000000002
Adelaide,9.4,21.5,0.0,5.47,9.6,SSE,33.0,7.0,17.0,71.0,48.0,1021.8,1020.3,4.45,4.51,16.1,20.7,0,0,12.1,-23.0,0.05999999999999961,-1.5,10.0,15.12,22.55,1.9600000000000002,4.261,4.651000000000001,7.43,-13.6,-2.3599999999999683,2.7,65.8,52.2,April,19.6
Adelaide,12.6,21.9,0.0,7.8,10.4,SE,44.0,13.0,15.0,49.0,35.0,1023.2,1021.3,4.45,4.51,18.4,21.7,0,0,9.299999999999999,-14.0,0.05999999999999961,-1.900000000000091,2.0,14.52,22.56,1.9600000000000002,4.408,5.161,8.04,-15.5,-2.3699999999999704,2.6,67.4,51.9,April,19.6
Adelaide,12.2,22.5,0.0,4.4,10.8,SSE,28.0,11.0,11.0,50.0,40.0,1024.1,1021.1,4.45,4.51,18.3,21.7,0,0,10.3,-10.0,0.05999999999999961,-2.9999999999998863,0.0,14.55,22.62,1.9600000000000002,4.928,5.111,8.069999999999999,-13.9,-2.3399999999999865,2.4,65.9,52.0,April,19.6
Adelaide,10.0,23.8,0.0,3.2,10.2,WNW,26.0,7.0,15.0,60.0,31.0,1020.9,1019.1,4.45,4.51,17.2,23.3,0,0,13.8,-29.0,0.05999999999999961,-1.7999999999999545,8.0,14.74,22.66,1.9600000000000002,4.821,5.43,7.919999999999999,-12.0,-2.3899999999999864,2.6,64.3,52.3,April,19.6
Adelaide,10.9,24.2,0.0,2.4,8.4,W,22.0,9.0,13.0,75.0,42.0,1021.8,1019.6,4.45,4.51,17.6,23.6,0,1,13.299999999999999,-33.0,0.05999999999999961,-2.199999999999932,4.0,14.73,22.54,1.9600000000000002,4.593999999999999,5.44,7.81,-12.2,-2.119999999999982,2.5,64.4,52.2,April,19.6
Adelaide,15.1,20.5,1.8,5.47,8.9,SW,39.0,11.0,17.0,87.0,34.0,1021.8,1021.4,4.45,4.51,16.7,20.4,1,0,5.4,-53.0,0.05999999999999961,-0.39999999999997726,6.0,14.139999999999997,22.34,1.9600000000000002,3.654,6.1899999999999995,8.2,-16.0,-2.0599999999999796,3.9,68.8,52.8,April,19.6
Adelaide,9.0,19.6,0.0,5.47,5.3,W,26.0,7.0,17.0,66.0,43.0,1023.5,1019.1,4.45,4.51,13.8,19.0,0,0,10.600000000000001,-23.0,0.05999999999999961,-4.399999999999977,10.0,13.7,22.0,2.04,3.8809999999999993,7.08,8.3,-22.0,-1.939999999999975,4.7,69.7,47.7,April,20.4
Adelaide,9.2,22.5,0.0,5.47,9.6,W,20.0,6.0,11.0,50.0,41.0,1019.7,1017.5,4.45,4.51,16.6,21.3,0,0,13.3,-9.0,0.05999999999999961,-2.2000000000000455,5.0,12.75,21.75,0.54,4.4079999999999995,7.609999999999999,9.0,-22.4,-2.059999999999968,4.6,67.2,44.8,April,5.4
Adelaide,15.0,28.5,0.0,5.47,4.4,NNW,48.0,17.0,26.0,35.0,27.0,1014.4,1011.1,4.45,4.51,22.4,27.4,0,0,13.5,-8.0,0.05999999999999961,-3.2999999999999545,9.0,11.82,21.66,0.2,4.815,8.3,9.84,-21.4,-2.199999999999977,4.3,63.8,42.4,April,2.0
Adelaide,16.7,21.4,0.0,15.2,8.5,SW,35.0,13.0,22.0,66.0,50.0,1017.2,1017.0,4.45,4.51,18.6,19.8,0,0,4.699999999999999,-16.0,0.05999999999999961,-0.20000000000004547,9.0,11.78,22.61,0.18,5.062,8.57,10.83,-21.5,-2.4099999999999797,5.0,60.1,38.6,April,1.8
Adelaide,8.1,20.9,0.0,3.6,9.2,WNW,22.0,0.0,9.0,63.0,34.0,1018.8,1014.9,4.45,4.51,14.6,20.1,0,1,12.799999999999999,-29.0,0.05999999999999961,-3.8999999999999773,9.0,12.010000000000002,22.64,0.18,6.035,8.61,10.629999999999999,-21.8,-2.0899999999999865,6.3,60.9,39.1,April,1.8
Adelaide,12.9,21.7,1.2,2.0,9.5,WSW,28.0,17.0,15.0,71.0,41.0,1018.7,1017.5,4.45,4.51,17.2,21.0,1,0,8.799999999999999,-30.0,0.05999999999999961,-1.2000000000000455,-2.0,11.879999999999999,22.580000000000002,0.18,5.848,8.57,10.7,-22.4,-2.329999999999984,6.2,60.1,37.7,April,1.8
Adelaide,9.0,23.3,0.0,5.47,4.9,NNW,39.0,13.0,11.0,43.0,43.0,1017.4,1011.9,4.45,4.51,17.9,22.2,0,1,14.3,0.0,0.05999999999999961,-5.5,-2.0,11.91,22.56,0.3,5.268,8.48,10.65,-24.0,-2.2599999999999794,5.8,62.3,38.3,April,3.0
Adelaide,11.8,21.3,1.2,5.47,9.1,S,35.0,13.0,17.0,75.0,60.0,1016.1,1017.1,4.45,4.51,18.2,19.3,1,0,9.5,-15.0,0.05999999999999961,1.0,4.0,11.59,22.639999999999997,0.3,5.375,7.890000000000001,11.05,-23.0,-2.509999999999991,5.6,61.6,38.6,April,3.0
Adelaide,10.7,22.2,0.0,5.47,8.5,ENE,35.0,15.0,15.0,41.0,38.0,1023.7,1019.4,4.45,4.51,14.9,21.3,0,0,11.5,-3.0,0.05999999999999961,-4.300000000000068,0.0,11.77,22.39,0.42000000000000004,5.601999999999999,7.779999999999999,10.62,-21.6,-2.2299999999999955,5.2,63.1,41.5,April,4.2
Adelaide,14.9,29.2,0.0,10.6,6.6,N,43.0,17.0,17.0,46.0,33.0,1014.8,1010.2,4.45,4.51,22.0,29.1,0,1,14.299999999999999,-13.0,0.05999999999999961,-4.599999999999909,0.0,11.75,22.189999999999998,0.42000000000000004,5.909,7.790000000000001,10.440000000000001,-18.6,-2.4400000000000093,4.8,59.7,41.1,April,4.2
Adelaide,13.9,19.3,24.4,3.8,5.7,SW,54.0,9.0,24.0,94.0,54.0,1014.0,1012.3,4.45,4.51,14.1,18.7,1,1,5.4,-40.0,0.05999999999999961,-1.7000000000000455,15.0,11.73,23.06,0.24000000000000005,6.422,7.56,11.33,-14.6,-2.860000000000002,4.2,55.6,41.0,April,2.4000000000000004
Adelaide,11.0,18.3,1.6,2.2,6.7,WSW,24.0,6.0,11.0,61.0,48.0,1021.6,1020.5,4.45,4.51,14.0,17.1,1,0,7.300000000000001,-13.0,0.05999999999999961,-1.1000000000000227,5.0,12.22,23.03,2.6799999999999997,6.255,7.6,10.809999999999999,-16.3,-2.590000000000009,4.7,58.4,42.1,April,26.799999999999997
Adelaide,10.2,17.8,0.0,1.0,7.61,WNW,33.0,11.0,17.0,65.0,53.0,1018.7,1014.2,4.45,4.51,13.9,16.1,0,1,7.600000000000001,-12.0,0.05999999999999961,-4.5,6.0,12.4,22.61,2.84,5.928,7.31,10.209999999999999,-16.7,-2.4800000000000066,4.7,59.5,42.8,May,28.4
Adelaide,9.6,12.1,12.4,1.2,7.61,WSW,41.0,0.0,9.0,91.0,87.0,1007.8,1006.5,4.45,4.51,10.5,10.0,1,1,2.5,-4.0,0.05999999999999961,-1.2999999999999545,9.0,11.92,21.54,2.84,5.481,7.631,9.620000000000001,-17.1,-2.600000000000011,4.4,62.5,45.4,May,28.4
Adelaide,7.2,15.8,8.0,5.47,7.61,SW,52.0,15.0,20.0,58.0,45.0,1010.6,1010.7,4.45,4.51,12.1,14.8,1,0,8.600000000000001,-13.0,0.05999999999999961,0.10000000000002274,5.0,11.209999999999999,20.61,4.08,4.081,7.542,9.4,-15.9,-2.710000000000002,4.4,65.0,49.1,May,40.8
Adelaide,5.9,16.8,0.0,5.47,7.61,W,26.0,7.0,11.0,62.0,52.0,1017.9,1016.7,4.45,4.51,11.6,16.0,0,0,10.9,-10.0,0.05999999999999961,-1.1999999999999318,4.0,11.120000000000001,20.1,4.88,4.268,7.383,8.98,-14.3,-2.3100000000000023,4.0,64.5,50.2,May,48.8
Adelaide,11.5,17.9,0.4,4.0,7.61,SE,20.0,9.0,4.0,91.0,80.0,1021.8,1020.7,4.45,4.51,12.8,17.2,0,1,6.399999999999999,-11.0,0.05999999999999961,-1.099999999999909,-5.0,10.42,19.61,4.76,4.615,7.194,9.190000000000001,-12.3,-2.3099999999999907,4.6,63.6,51.3,May,47.599999999999994
